2.782363	0.241172	2.927284	0.237808
1.467817	0.601743	2.855379	0.212670
1.086459	0.704436	2.803204	0.218703
0.895043	0.753576	2.765035	0.254902
0.765068	0.791513	2.736379	0.272750
0.664985	0.822634	2.713716	0.289090
0.582757	0.848139	2.693715	0.304424
0.512793	0.871187	2.676141	0.318753
0.451989	0.892027	2.660295	0.336350
0.398306	0.910884	2.644876	0.359729
0.350839	0.925494	2.630368	0.370538
0.309609	0.938820	2.616591	0.386626
0.272918	0.951084	2.602990	0.394671
0.240310	0.961616	2.589116	0.396682
0.212226	0.970304	2.575557	0.408497
0.187715	0.977037	2.561792	0.414027
0.166729	0.982484	2.546866	0.414279
0.148268	0.986088	2.532201	0.414027
0.132116	0.989189	2.516230	0.409251
0.118385	0.991396	2.498729	0.407491
0.106620	0.992848	2.481235	0.408497
0.096377	0.994580	2.462377	0.407743
0.087453	0.995810	2.441996	0.409502
0.079841	0.996927	2.420526	0.406737
0.073017	0.997346	2.397657	0.404223
0.067214	0.998072	2.373472	0.405229
0.061952	0.998268	2.347827	0.405480
0.057534	0.998491	2.320609	0.407240
0.053425	0.998827	2.292194	0.410256
0.049844	0.998966	2.261457	0.417798
0.046663	0.999050	2.229367	0.428607
0.043828	0.999162	2.195118	0.436149
0.041206	0.999218	2.160469	0.446707
0.039007	0.999302	2.123495	0.465561
0.036775	0.999385	2.084381	0.479889
0.034926	0.999413	2.043451	0.495726
0.033144	0.999413	2.000359	0.507290
0.031554	0.999469	1.957446	0.521116
0.030081	0.999609	1.913337	0.536451
0.028709	0.999581	1.866818	0.548265
0.027483	0.999581	1.820465	0.559578
0.026310	0.999581	1.772614	0.566868
0.025225	0.999553	1.723573	0.577426
0.024284	0.999637	1.675152	0.589492
0.023369	0.999581	1.625616	0.601559
0.022496	0.999553	1.577511	0.609854
0.021722	0.999525	1.529532	0.616642
0.020955	0.999525	1.481280	0.624937
0.020209	0.999581	1.434542	0.632981
0.019595	0.999525	1.390211	0.640774
0.018908	0.999609	1.347030	0.645551
0.018400	0.999441	1.305019	0.654349
0.017777	0.999553	1.265104	0.661890
0.017295	0.999525	1.227735	0.669432
0.016755	0.999637	1.191831	0.675465
0.016311	0.999525	1.158213	0.681750
0.015824	0.999609	1.127548	0.686777
0.015426	0.999637	1.098177	0.689794
0.015040	0.999553	1.071915	0.690548
0.014615	0.999497	1.048362	0.695324
0.014293	0.999637	1.026818	0.698844
0.014009	0.999525	1.007705	0.702112
0.013631	0.999553	0.990437	0.704625
0.013254	0.999525	0.974773	0.708648
0.012979	0.999609	0.961242	0.710659
0.012688	0.999609	0.950075	0.713927
0.012431	0.999553	0.940447	0.718703
0.012189	0.999525	0.931595	0.723228
0.011908	0.999469	0.924643	0.724736
0.011648	0.999581	0.919555	0.727250
0.011437	0.999609	0.915323	0.729261
0.011239	0.999441	0.912253	0.732026
0.010900	0.999609	0.910086	0.732780
0.010734	0.999581	0.908505	0.736300
0.010534	0.999553	0.907813	0.737054
0.010342	0.999609	0.908245	0.738814
0.010145	0.999525	0.908615	0.739819
0.009945	0.999581	0.910704	0.740070
0.009785	0.999497	0.912603	0.742082
0.009582	0.999609	0.914381	0.742333
0.009431	0.999441	0.917155	0.742081
0.009282	0.999553	0.920071	0.742584
0.009110	0.999581	0.923136	0.741579
0.008977	0.999525	0.926484	0.740825
0.008860	0.999497	0.930001	0.740573
0.008721	0.999497	0.933418	0.740322
0.008542	0.999609	0.937447	0.741327
0.008411	0.999525	0.940982	0.741327
0.008290	0.999525	0.943947	0.742081
0.008181	0.999581	0.947200	0.742836
0.008018	0.999581	0.950161	0.743338
0.007948	0.999525	0.953293	0.743590
0.007872	0.999441	0.956306	0.743087
0.007706	0.999637	0.959615	0.743087
