4.013033	0.080232	2.936252	0.167924
2.925614	0.244944	2.853450	0.171192
2.228669	0.410660	2.780555	0.221971
1.886904	0.494580	2.725725	0.248869
1.704748	0.530478	2.683404	0.257164
1.576605	0.559504	2.648313	0.299648
1.481965	0.583501	2.617862	0.355204
1.409399	0.600346	2.591894	0.362242
1.357604	0.613616	2.568905	0.364253
1.304575	0.627528	2.547133	0.370538
1.270510	0.636356	2.525608	0.378834
1.234264	0.647782	2.504370	0.394922
1.201274	0.653453	2.483829	0.406234
1.171200	0.662001	2.462968	0.416290
1.138874	0.670913	2.439500	0.429361
1.114021	0.675494	2.415454	0.442182
1.094446	0.681640	2.389143	0.445953
1.072669	0.688177	2.361526	0.449975
1.049418	0.696670	2.333365	0.455757
1.026380	0.702341	2.303814	0.458522
1.017485	0.702788	2.273359	0.464555
1.005708	0.705665	2.243158	0.475365
0.985778	0.712566	2.209396	0.479135
0.971264	0.716533	2.173890	0.486174
0.956535	0.719801	2.137386	0.490196
0.946167	0.725724	2.098856	0.497989
0.924721	0.729383	2.058058	0.508547
0.918765	0.730501	2.015214	0.516591
0.906204	0.735110	1.972661	0.529412
0.892181	0.738211	1.931000	0.540724
0.883261	0.741256	1.885156	0.555053
0.879372	0.741452	1.843595	0.569130
0.862099	0.747430	1.796287	0.579437
0.857283	0.747570	1.751554	0.588738
0.837091	0.752458	1.707176	0.597285
0.833131	0.755448	1.662889	0.609854
0.823545	0.758101	1.616109	0.619658
0.812480	0.760532	1.568174	0.630216
0.807650	0.760448	1.520820	0.645299
0.803066	0.762627	1.474483	0.656611
0.790996	0.763214	1.429261	0.666164
0.777644	0.771483	1.386868	0.674460
0.776389	0.769360	1.343967	0.680241
0.764840	0.771930	1.300740	0.687531
0.754747	0.774891	1.256441	0.696581
0.746065	0.776819	1.215029	0.702614
0.742614	0.778243	1.176381	0.706637
0.739341	0.779137	1.141713	0.713675
0.731898	0.784473	1.109952	0.721217
0.730044	0.780255	1.078647	0.722474
0.713856	0.788496	1.046575	0.729512
0.703632	0.789334	1.018875	0.736300
0.710655	0.788999	0.990552	0.740825
0.697252	0.790731	0.961536	0.743841
0.694028	0.793357	0.938672	0.745852
0.684637	0.796095	0.917842	0.746858
0.677083	0.800676	0.895635	0.748869
0.676748	0.798469	0.875196	0.749372
0.667487	0.800536	0.857505	0.755656
0.665442	0.800927	0.840818	0.760181
0.664380	0.801374	0.824235	0.760935
0.648846	0.805146	0.810866	0.762695
0.651155	0.806291	0.799533	0.764706
0.645684	0.807269	0.787297	0.767723
0.637774	0.808303	0.775829	0.769482
0.625769	0.813415	0.768745	0.768477
0.633802	0.811934	0.762980	0.771242
0.620538	0.814896	0.755901	0.773002
0.616827	0.814029	0.749300	0.771996
0.606572	0.815762	0.743860	0.772247
0.608795	0.817158	0.739978	0.773504
0.601081	0.817633	0.740750	0.771745
0.593932	0.822075	0.738170	0.769734
0.597968	0.819617	0.733015	0.772247
0.588555	0.825204	0.731272	0.775515
0.582532	0.823165	0.730811	0.776521
0.580336	0.825148	0.730578	0.776521
0.573716	0.825204	0.729068	0.775515
0.569376	0.826293	0.726402	0.776270
0.567416	0.828333	0.728987	0.775767
0.562392	0.830540	0.729882	0.777275
0.559825	0.831071	0.730121	0.778532
0.549321	0.833389	0.729748	0.773756
0.548061	0.830791	0.730383	0.776521
0.539913	0.835289	0.731250	0.777024
0.541131	0.834423	0.732963	0.778029
0.534034	0.837775	0.732790	0.775515
0.531281	0.837552	0.735209	0.776270
0.527802	0.838837	0.735555	0.775515
0.527345	0.839787	0.734128	0.777275
0.518344	0.844703	0.737371	0.779035
0.512911	0.843083	0.738446	0.777275
0.514028	0.844117	0.741379	0.775767
0.505910	0.845458	0.741435	0.777526
0.504794	0.844117	0.739890	0.777024
0.500650	0.846463	0.742062	0.780292
0.498397	0.847329	0.744455	0.777024
0.494826	0.849229	0.745552	0.778029
0.494827	0.846156	0.746381	0.782805
0.486852	0.853140	0.747263	0.779789
0.484809	0.851576	0.749226	0.780543
0.477667	0.853056	0.752092	0.779537
0.475838	0.854788	0.755163	0.783560
0.472719	0.855654	0.758437	0.783308
0.463243	0.857749	0.757389	0.785068
0.460236	0.856213	0.758168	0.781046
0.461493	0.856604	0.760858	0.782303
0.456354	0.860515	0.764788	0.783811
0.456176	0.859845	0.764157	0.784817
0.452666	0.862135	0.764019	0.785571
0.450372	0.860431	0.766961	0.784817
0.440915	0.865376	0.766009	0.785319
0.438700	0.865013	0.768082	0.786576
0.438293	0.865376	0.770600	0.785319
0.433389	0.865991	0.770258	0.784817
0.428269	0.867359	0.769849	0.783560
0.428148	0.867164	0.774793	0.785319
0.424074	0.868700	0.777113	0.785571
0.423446	0.869790	0.777656	0.786576
0.413684	0.872891	0.778677	0.789341
0.412323	0.872751	0.781364	0.787330
