2.748391	0.257627	2.929002	0.168678
1.465133	0.601911	2.863676	0.178230
1.074892	0.705721	2.815774	0.169683
0.875732	0.762543	2.780013	0.167924
0.743421	0.798637	2.752098	0.167924
0.643019	0.829478	2.730059	0.167924
0.561322	0.855682	2.711825	0.167924
0.491448	0.879791	2.695583	0.167924
0.431418	0.900911	2.681491	0.167924
0.378173	0.918957	2.669039	0.167924
0.331737	0.934434	2.657980	0.167924
0.291140	0.947732	2.648090	0.167924
0.255708	0.958096	2.640322	0.167924
0.224985	0.966588	2.632530	0.167924
0.197872	0.974299	2.625937	0.167924
0.175005	0.979635	2.619261	0.167924
0.154607	0.984244	2.611883	0.167924
0.137596	0.988379	2.605024	0.167924
0.122693	0.991116	2.598692	0.167924
0.110043	0.992988	2.590016	0.167924
0.099003	0.994832	2.581332	0.167924
0.089740	0.996229	2.571824	0.167924
0.081480	0.997039	2.561811	0.167924
0.074383	0.997597	2.549189	0.167924
0.068336	0.998156	2.534934	0.167924
0.062747	0.998547	2.519797	0.167924
0.058044	0.998966	2.503203	0.168678
0.053978	0.998966	2.484791	0.173705
0.050222	0.999106	2.464277	0.179487
0.047023	0.999190	2.441794	0.193816
0.043936	0.999246	2.416869	0.210659
0.041328	0.999274	2.390274	0.221971
0.038971	0.999385	2.361361	0.232278
0.036864	0.999497	2.332174	0.246606
0.034851	0.999469	2.299263	0.265711
0.033222	0.999441	2.265183	0.285068
0.031485	0.999581	2.228522	0.299397
0.029986	0.999609	2.188297	0.313223
0.028657	0.999553	2.148346	0.321770
0.027355	0.999609	2.106473	0.333082
0.026295	0.999637	2.061042	0.345651
0.025207	0.999525	2.014569	0.357466
0.024185	0.999637	1.967153	0.369532
0.023236	0.999637	1.920117	0.380091
0.022410	0.999581	1.870059	0.401458
0.021615	0.999497	1.818719	0.416290
0.020861	0.999441	1.767285	0.438411
0.020095	0.999637	1.715903	0.457516
0.019480	0.999525	1.664785	0.478632
0.018864	0.999581	1.613411	0.494470
0.018215	0.999609	1.561386	0.507541
0.017759	0.999581	1.510706	0.524133
0.017150	0.999553	1.462116	0.541730
0.016676	0.999581	1.413929	0.564605
0.016226	0.999609	1.367304	0.583710
0.015810	0.999525	1.322676	0.600302
0.015337	0.999525	1.280454	0.613625
0.014902	0.999553	1.241794	0.625189
0.014561	0.999469	1.204138	0.641780
0.014187	0.999581	1.167744	0.652841
0.013863	0.999525	1.136330	0.665661
0.013476	0.999553	1.106467	0.678230
0.013173	0.999609	1.079429	0.684766
0.012868	0.999525	1.054335	0.692811
0.012565	0.999469	1.032058	0.697587
0.012314	0.999609	1.011986	0.703369
0.012117	0.999469	0.994831	0.709402
0.011781	0.999581	0.979047	0.715184
0.011523	0.999525	0.966258	0.722474
0.011298	0.999553	0.955029	0.727250
0.011060	0.999553	0.945585	0.732529
0.010844	0.999553	0.937978	0.736551
0.010658	0.999553	0.931895	0.738814
0.010415	0.999637	0.926726	0.743338
0.010213	0.999553	0.923111	0.745601
0.010063	0.999581	0.920622	0.747109
0.009882	0.999553	0.919405	0.747361
0.009756	0.999525	0.918745	0.747612
0.009533	0.999553	0.917680	0.747863
0.009354	0.999553	0.918494	0.747109
0.009229	0.999497	0.920060	0.747361
0.009023	0.999665	0.921579	0.748366
0.008897	0.999553	0.922877	0.747612
0.008745	0.999581	0.925034	0.747863
0.008655	0.999497	0.927463	0.748366
0.008484	0.999581	0.930307	0.748869
0.008390	0.999553	0.932947	0.749623
0.008214	0.999581	0.935875	0.751383
0.008110	0.999525	0.938328	0.751383
0.007998	0.999497	0.941737	0.752137
0.007926	0.999441	0.944638	0.751383
0.007756	0.999553	0.946685	0.753394
0.007681	0.999609	0.950248	0.752137
0.007553	0.999581	0.952680	0.750880
0.007521	0.999525	0.955169	0.751383
0.007369	0.999609	0.957747	0.752640
0.007218	0.999581	0.960621	0.752388
0.007141	0.999581	0.963421	0.752388
0.007072	0.999497	0.965565	0.752891
0.006977	0.999525	0.967258	0.752891
0.006895	0.999553	0.969389	0.753142
0.006795	0.999609	0.972267	0.752640
0.006702	0.999553	0.974518	0.753142
0.006639	0.999609	0.976168	0.752640
0.006544	0.999553	0.977264	0.752891
0.006449	0.999497	0.979349	0.753142
0.006401	0.999497	0.981366	0.752891
0.006324	0.999469	0.982948	0.753897
0.006262	0.999413	0.984205	0.753645
0.006242	0.999581	0.985588	0.754148
0.006132	0.999497	0.987144	0.753645
0.006051	0.999553	0.988583	0.753645
0.006024	0.999581	0.989790	0.754902
0.005932	0.999497	0.991263	0.754902
0.005840	0.999525	0.992296	0.754902
0.005784	0.999413	0.994038	0.754651
0.005739	0.999553	0.995205	0.754902
0.005633	0.999497	0.995770	0.755153
0.005590	0.999609	0.996905	0.754651
0.005535	0.999525	0.998092	0.754651
0.005495	0.999497	0.999218	0.755656
0.005455	0.999581	0.999697	0.755405
0.005364	0.999553	1.000724	0.753394
0.005323	0.999525	1.001963	0.755153
